"occurrenceID","measurementType","measurementValue","measurementUnit","measurementMethod"
"203c5e0c-3da0-4801-8e64-f49d05473904","otoRadius8","162","micrometre","stereomicroscope measures"
"77bd2e83-9f28-4e3b-a663-60105c723be9","otoRadius8","162","micrometre","stereomicroscope measures"
"ec670829-1400-4756-9cb0-0888cf2fa09b","otoRadius8","151","micrometre","stereomicroscope measures"
"f44bdab5-1461-40bb-8eac-e88a06cb052c","otoRadius8","117","micrometre","stereomicroscope measures"
"c5e8b524-fef8-4af5-b8f3-4d19ff03452c","otoRadius8","222","micrometre","stereomicroscope measures"
"1095f532-bccc-41b0-b00f-87bae828c2e8","otoRadius8","257","micrometre","stereomicroscope measures"
"6b3b6f96-9016-4ae1-af04-bd87796e5708","otoRadius8","326","micrometre","stereomicroscope measures"
"b573022d-1cd7-4ec3-a868-42678c9f35d5","otoRadius8","235","micrometre","stereomicroscope measures"
"5f420ce7-58d6-40b5-b32c-dfe3703bc592","otoRadius8","154","micrometre","stereomicroscope measures"
"eef25910-c836-4bb1-954e-e80ef085aa0a","otoRadius8","172","micrometre","stereomicroscope measures"
"d4bf3db1-c4a0-4c2a-80a5-3cf6438afa50","otoRadius8","170","micrometre","stereomicroscope measures"
"3543220f-1c28-4b1f-b3df-f4ac553a36e9","otoRadius8","207","micrometre","stereomicroscope measures"
"202cacb8-f623-44db-9814-b73e32abf3df","otoRadius8","186","micrometre","stereomicroscope measures"
"cd7ba55a-80f7-4f1f-848e-1cac3df77f17","otoRadius8","197","micrometre","stereomicroscope measures"
"092fba27-9d87-4aaa-b2ed-33f88e227eac","otoRadius8","231","micrometre","stereomicroscope measures"
"6088ca50-d729-4249-bf4d-1faed2087280","otoRadius8","173","micrometre","stereomicroscope measures"
"e98fe7e2-dcaf-409f-b566-638b1f1a4494","otoRadius8","175","micrometre","stereomicroscope measures"
"c2d785a9-a128-4c38-9710-dfa148e9129b","otoRadius8","213","micrometre","stereomicroscope measures"
"d2d02ed7-0497-4b64-b154-8523b572dff0","otoRadius8","178","micrometre","stereomicroscope measures"
"b3f1d581-c1a5-4470-8255-e73f1e805892","otoRadius8","198","micrometre","stereomicroscope measures"
"cbe58027-eff5-481e-b986-c55115947a33","otoRadius8","205","micrometre","stereomicroscope measures"
"b23fb807-f26b-4f5b-a305-dbe6cbeb42a7","otoRadius8","61","micrometre","stereomicroscope measures"
"eeb948de-5003-4d44-8eba-d7e17ff32e69","otoRadius8","70","micrometre","stereomicroscope measures"
"5a536dcf-1d2a-4837-9cd1-99673dd875a2","otoRadius8","75","micrometre","stereomicroscope measures"
"d956f17c-8539-4371-a940-d9dccdf4baed","otoRadius8","57","micrometre","stereomicroscope measures"
"77bfe046-0e78-4abd-bb1c-ad74c50a9bbc","otoRadius8","40","micrometre","stereomicroscope measures"
"f7622280-0fea-418d-8c5c-89d6c8dad9e0","otoRadius8","40","micrometre","stereomicroscope measures"
"83beaef9-3f4d-4e36-b3ed-d98a9abad3f4","otoRadius8","131","micrometre","stereomicroscope measures"
"cc2aae98-7e52-4c48-a9bf-b8bba4e1aadd","otoRadius8","91","micrometre","stereomicroscope measures"
"3a2c8794-3054-4bd1-96fe-52bd8cb069bb","otoRadius8","115","micrometre","stereomicroscope measures"
"d118d2bd-72a1-4037-8d06-86360d11cd4b","otoRadius8","137","micrometre","stereomicroscope measures"
"eb0e32b7-2f95-4bdc-a581-8478c14b98b2","otoRadius8","171","micrometre","stereomicroscope measures"
"9e77aa06-f360-41ce-98a9-572c27509c16","otoRadius8","237","micrometre","stereomicroscope measures"
"406576a3-601b-45d4-8ffd-63fad48bab96","otoRadius8","191","micrometre","stereomicroscope measures"
"aaf82395-89fc-41ff-9153-1f06954b3da6","otoRadius8","199","micrometre","stereomicroscope measures"
"2ea2496c-48f1-4fe8-b197-b98436dee582","otoRadius8","251","micrometre","stereomicroscope measures"
"75127b7e-8903-4848-a3f2-1a490aa376e0","otoRadius8","266","micrometre","stereomicroscope measures"
"73539aa2-9bdb-4806-ad2d-1b01978fadac","otoRadius8","218","micrometre","stereomicroscope measures"
"ead9fc4c-8f4e-478b-9295-e7faf8be77e9","otoRadius8","218","micrometre","stereomicroscope measures"
"6c85b001-c937-48c9-9d8d-a5953ce04a9c","otoRadius8","57","micrometre","stereomicroscope measures"
"b5fbcdc4-45be-418a-9737-bf4f11d7d923","otoRadius8","150","micrometre","stereomicroscope measures"
"6cf1654c-7eaa-4910-a87c-fdf37e7b94bc","otoRadius8","57","micrometre","stereomicroscope measures"
"fc13a9a3-756d-4e39-852d-7f4bc63709b9","otoRadius8","267","micrometre","stereomicroscope measures"
"ebf2a376-cff3-4876-bed3-f72910e42f64","otoRadius8","137","micrometre","stereomicroscope measures"
"ce38782f-302b-452f-beb3-e8f2a0d5c258","otoRadius8","277","micrometre","stereomicroscope measures"
"728345ab-b20f-4cf6-a983-787dcca9061d","otoRadius8","122","micrometre","stereomicroscope measures"
"db5b923e-033c-4916-8180-bbbec7198636","otoRadius8","83","micrometre","stereomicroscope measures"
"1c13d2bd-27a9-4a2b-809a-2862c8a7aa0c","otoRadius8","170","micrometre","stereomicroscope measures"
"2dfc6095-bb01-4b4e-802e-aac9a8d7c700","otoRadius8","98","micrometre","stereomicroscope measures"
"0963a47d-8a0b-4269-8cde-df03a6211fd8","otoRadius8","102","micrometre","stereomicroscope measures"
"97f8dd81-3f60-497b-bcb4-3ca24d37c41d","otoRadius8","170","micrometre","stereomicroscope measures"
"32e9d5bf-a0d3-47ef-8990-7ac6ef021855","otoRadius8","64","micrometre","stereomicroscope measures"
"028f8c05-9562-447d-8815-b87b60e68102","otoRadius9","80","micrometre","stereomicroscope measures"
"14bcef0f-60ec-4f13-9769-eae6e960da23","otoRadius9","197","micrometre","stereomicroscope measures"
"9d057443-5e86-4694-8c56-1f4cf88cd300","otoRadius9","226","micrometre","stereomicroscope measures"
"0b8b170a-9426-4571-b4a6-c12d54fc5743","otoRadius9","140","micrometre","stereomicroscope measures"
"782e2bd3-7282-4ac8-a2cd-8f30f4537dc0","otoRadius9","113","micrometre","stereomicroscope measures"
"cbe45266-cb58-44ea-b375-974e39e0597d","otoRadius9","242","micrometre","stereomicroscope measures"
"e65ef99a-a0e6-467c-b287-ae36ec218c84","otoRadius9","155","micrometre","stereomicroscope measures"
"1ee90b21-0d87-45a1-ae50-dcc8b162e1d1","otoRadius9","145","micrometre","stereomicroscope measures"
"dae09a8f-a3ab-4ff1-918a-00290d17d27f","otoRadius9","190","micrometre","stereomicroscope measures"
"a4951d68-43ad-4db7-9505-ca1e7b2a0c4f","otoRadius9","179","micrometre","stereomicroscope measures"
"1ca6aa70-3e75-4a3e-9710-3f8c356c8340","otoRadius9","229","micrometre","stereomicroscope measures"
"cd542b75-0ccc-4cbc-a125-1727d211eabb","otoRadius9","203","micrometre","stereomicroscope measures"
"dbcdff51-a7cf-4402-9fb5-6192b3d3a95b","otoRadius9","92","micrometre","stereomicroscope measures"
"d09fbd72-5999-4f5b-9bd9-9ed6c722dc82","otoRadius9","309","micrometre","stereomicroscope measures"
"277684ae-48ad-4bfa-b7ee-ee1f442f4a4c","otoRadius9","110","micrometre","stereomicroscope measures"
"652d5915-6117-4822-9f9c-caf97b74ea16","otoRadius9","233","micrometre","stereomicroscope measures"
"48b2c5a1-307e-4c7c-8870-b25bef993a8a","otoRadius9","249","micrometre","stereomicroscope measures"
"a2d87556-feb0-4f5a-b2aa-778080e740a9","otoRadius9","174","micrometre","stereomicroscope measures"
"b4a7a3cf-e2d1-46ca-877d-602ade158f47","otoRadius9","98","micrometre","stereomicroscope measures"
"5106aa25-cadf-4f51-a1c6-92d1138e8c36","otoRadius9","165","micrometre","stereomicroscope measures"
"d03fb699-616c-4193-964b-04d2331d8bb1","otoRadius9","124","micrometre","stereomicroscope measures"
"fd94bf1d-dde3-4f73-b550-845a15d96213","otoRadius9","179","micrometre","stereomicroscope measures"
"284b311e-1ed5-437d-bc19-197de20576e0","otoRadius9","98","micrometre","stereomicroscope measures"
"f85a7a77-d13e-42ac-8ad4-8f7f93a6b4b5","otoRadius9","96","micrometre","stereomicroscope measures"
"becb058b-5f46-4412-9e0a-f28bf82dc99e","otoRadius9","128","micrometre","stereomicroscope measures"
"f864122c-9d51-4510-82fa-017e8675f039","otoRadius9","243","micrometre","stereomicroscope measures"
"439be322-771b-4ce9-9ec1-efbeaed4d36e","otoRadius9","257","micrometre","stereomicroscope measures"
"8021bfd1-1531-44dc-b43a-d094004152e8","otoRadius9","203","micrometre","stereomicroscope measures"
"079ea51f-41fc-43e8-8466-c144a70a4e7d","otoRadius9","212","micrometre","stereomicroscope measures"
"449a39af-42ba-4ae6-88fd-955fad248eb7","otoRadius9","197","micrometre","stereomicroscope measures"
"38666c1b-75ce-46a2-b6f8-4fd56c73153f","otoRadius9","290","micrometre","stereomicroscope measures"
"6bfb85b1-0590-4c02-b3b3-0d25c10f6076","otoRadius9","231","micrometre","stereomicroscope measures"
"c792ad6e-f3a3-45c8-a99f-b0b9005d9ebb","otoRadius9","201","micrometre","stereomicroscope measures"
"8ee3cca7-f691-4416-8570-728c3d9bbd3d","otoRadius9","71","micrometre","stereomicroscope measures"
"ee36b0db-0042-4142-9e15-04dd7211ae8d","otoRadius9","214","micrometre","stereomicroscope measures"
"d9e116ad-1c61-4b24-b64c-ae85823732ef","otoRadius9","143","micrometre","stereomicroscope measures"
"5c433771-b0ed-433e-8694-b0bf0613e6ef","otoRadius9","281","micrometre","stereomicroscope measures"
"cb4e2af9-d670-440d-9717-16da0ef076c6","otoRadius9","103","micrometre","stereomicroscope measures"
"f700e723-2c2a-4054-83d8-feb3001643b8","otoRadius9","216","micrometre","stereomicroscope measures"
"88461ecc-0621-4cd3-b2b0-92aae798385e","otoRadius9","186","micrometre","stereomicroscope measures"
"4c0cb1d1-12a2-4b88-a276-548bfcad5e9e","otoRadius9","176","micrometre","stereomicroscope measures"
"ec492d42-d0ce-476e-9ef5-9eb737fbccd3","otoRadius9","137","micrometre","stereomicroscope measures"
"5c5ae93d-ba6e-4a2b-bfb1-567c7294e538","otoRadius9","45","micrometre","stereomicroscope measures"
"66f775b6-770a-46a3-b521-d82ec9226f37","otoRadius9","138","micrometre","stereomicroscope measures"
"c88456b4-ae1a-491b-ad28-3d59b20614ee","otoRadius9","101","micrometre","stereomicroscope measures"
"277565d3-31ef-4665-9a43-4e1bab3e5c87","otoRadius9","204","micrometre","stereomicroscope measures"
"afda721e-6637-48ea-ae90-bf37b8927e6a","otoRadius9","246","micrometre","stereomicroscope measures"
"f178ed49-5bb7-46b7-8122-b43ba0f1c2ce","otoRadius9","187","micrometre","stereomicroscope measures"
"d4173ca0-0abb-4676-8fa4-b86cef139aa8","otoRadius9","213","micrometre","stereomicroscope measures"
"37cc659a-afa3-4498-ac59-f13aeea0de52","otoRadius9","125","micrometre","stereomicroscope measures"
"722bd61b-eebb-404e-89a1-e2ed4bc88e1f","otoRadius9","192","micrometre","stereomicroscope measures"
"227d1c4f-191b-402c-bb11-d67946d92ba8","otoRadius9","207","micrometre","stereomicroscope measures"
"1f2f3655-81d6-4eb9-95cb-d2e2346b9b21","otoRadius9","168","micrometre","stereomicroscope measures"
"96fb9cbf-5abc-458a-911a-a49c6404a5d2","otoRadius9","189","micrometre","stereomicroscope measures"
"3c0dd8b2-1a8e-4664-99e3-8933180726b1","otoRadius9","223","micrometre","stereomicroscope measures"
"36c98d52-fb12-4cf0-abf2-99bfbf42c471","otoRadius9","196","micrometre","stereomicroscope measures"
"0ff901ae-bb14-4553-9921-594fd07b3b49","otoRadius9","63","micrometre","stereomicroscope measures"
"62399197-56c9-4bd8-a86c-07ea723ef82b","otoRadius9","135","micrometre","stereomicroscope measures"
"9431d456-c8c0-4fe5-b331-97ecdef9ee26","otoRadius9","176","micrometre","stereomicroscope measures"
"3d8f47dc-5fd7-4883-b81e-9104f8a76f61","otoRadius9","131","micrometre","stereomicroscope measures"
"2ad31988-eb51-45d3-a437-cb1387236286","otoRadius9","147","micrometre","stereomicroscope measures"
"a5eb0f44-6ab4-4dad-959c-f0038fa81ac1","otoRadius9","114","micrometre","stereomicroscope measures"
"b3da399f-c16f-4150-8f94-30b6969c430b","otoRadius9","183","micrometre","stereomicroscope measures"
"ecfa9e69-1e4b-4740-8d25-77b80e35477b","otoRadius9","204","micrometre","stereomicroscope measures"
"c3d9fe9c-fa93-4bfc-ab20-5e64aecf79f1","otoRadius9","203","micrometre","stereomicroscope measures"
"a293d1a6-82fc-478e-91cb-8e49ab2f4534","otoRadius9","122","micrometre","stereomicroscope measures"
"4205473c-368a-4262-af80-42546bff76cf","otoRadius9","170","micrometre","stereomicroscope measures"
"6d1cd464-541d-457a-8c21-530ca3acfdcb","otoRadius9","114","micrometre","stereomicroscope measures"
"203c5e0c-3da0-4801-8e64-f49d05473904","otoRadius9","181","micrometre","stereomicroscope measures"
"77bd2e83-9f28-4e3b-a663-60105c723be9","otoRadius9","283","micrometre","stereomicroscope measures"
"ec670829-1400-4756-9cb0-0888cf2fa09b","otoRadius9","163","micrometre","stereomicroscope measures"
"f44bdab5-1461-40bb-8eac-e88a06cb052c","otoRadius9","164","micrometre","stereomicroscope measures"
"c5e8b524-fef8-4af5-b8f3-4d19ff03452c","otoRadius9","132","micrometre","stereomicroscope measures"
"1095f532-bccc-41b0-b00f-87bae828c2e8","otoRadius9","205","micrometre","stereomicroscope measures"
"6b3b6f96-9016-4ae1-af04-bd87796e5708","otoRadius9","216","micrometre","stereomicroscope measures"
"b573022d-1cd7-4ec3-a868-42678c9f35d5","otoRadius9","145","micrometre","stereomicroscope measures"
"5f420ce7-58d6-40b5-b32c-dfe3703bc592","otoRadius9","184","micrometre","stereomicroscope measures"
"eef25910-c836-4bb1-954e-e80ef085aa0a","otoRadius9","119","micrometre","stereomicroscope measures"
"d4bf3db1-c4a0-4c2a-80a5-3cf6438afa50","otoRadius9","164","micrometre","stereomicroscope measures"
"3543220f-1c28-4b1f-b3df-f4ac553a36e9","otoRadius9","279","micrometre","stereomicroscope measures"
"202cacb8-f623-44db-9814-b73e32abf3df","otoRadius9","190","micrometre","stereomicroscope measures"
"cd7ba55a-80f7-4f1f-848e-1cac3df77f17","otoRadius9","172","micrometre","stereomicroscope measures"
"092fba27-9d87-4aaa-b2ed-33f88e227eac","otoRadius9","202","micrometre","stereomicroscope measures"
"6088ca50-d729-4249-bf4d-1faed2087280","otoRadius9","195","micrometre","stereomicroscope measures"
"e98fe7e2-dcaf-409f-b566-638b1f1a4494","otoRadius9","179","micrometre","stereomicroscope measures"
"c2d785a9-a128-4c38-9710-dfa148e9129b","otoRadius9","182","micrometre","stereomicroscope measures"
"d2d02ed7-0497-4b64-b154-8523b572dff0","otoRadius9","166","micrometre","stereomicroscope measures"
"b3f1d581-c1a5-4470-8255-e73f1e805892","otoRadius9","207","micrometre","stereomicroscope measures"
"cbe58027-eff5-481e-b986-c55115947a33","otoRadius9","212","micrometre","stereomicroscope measures"
"b23fb807-f26b-4f5b-a305-dbe6cbeb42a7","otoRadius9","48","micrometre","stereomicroscope measures"
"d956f17c-8539-4371-a940-d9dccdf4baed","otoRadius9","83","micrometre","stereomicroscope measures"
"77bfe046-0e78-4abd-bb1c-ad74c50a9bbc","otoRadius9","34","micrometre","stereomicroscope measures"
"f7622280-0fea-418d-8c5c-89d6c8dad9e0","otoRadius9","33","micrometre","stereomicroscope measures"
"83beaef9-3f4d-4e36-b3ed-d98a9abad3f4","otoRadius9","38","micrometre","stereomicroscope measures"
"cc2aae98-7e52-4c48-a9bf-b8bba4e1aadd","otoRadius9","65","micrometre","stereomicroscope measures"
"d118d2bd-72a1-4037-8d06-86360d11cd4b","otoRadius9","122","micrometre","stereomicroscope measures"
"eb0e32b7-2f95-4bdc-a581-8478c14b98b2","otoRadius9","210","micrometre","stereomicroscope measures"
"9e77aa06-f360-41ce-98a9-572c27509c16","otoRadius9","99","micrometre","stereomicroscope measures"
"406576a3-601b-45d4-8ffd-63fad48bab96","otoRadius9","174","micrometre","stereomicroscope measures"
"aaf82395-89fc-41ff-9153-1f06954b3da6","otoRadius9","200","micrometre","stereomicroscope measures"
"2ea2496c-48f1-4fe8-b197-b98436dee582","otoRadius9","156","micrometre","stereomicroscope measures"
"75127b7e-8903-4848-a3f2-1a490aa376e0","otoRadius9","185","micrometre","stereomicroscope measures"
"73539aa2-9bdb-4806-ad2d-1b01978fadac","otoRadius9","160","micrometre","stereomicroscope measures"
"ead9fc4c-8f4e-478b-9295-e7faf8be77e9","otoRadius9","251","micrometre","stereomicroscope measures"
"b5fbcdc4-45be-418a-9737-bf4f11d7d923","otoRadius9","124","micrometre","stereomicroscope measures"
"fc13a9a3-756d-4e39-852d-7f4bc63709b9","otoRadius9","214","micrometre","stereomicroscope measures"
"ebf2a376-cff3-4876-bed3-f72910e42f64","otoRadius9","313","micrometre","stereomicroscope measures"
"ce38782f-302b-452f-beb3-e8f2a0d5c258","otoRadius9","257","micrometre","stereomicroscope measures"
"db5b923e-033c-4916-8180-bbbec7198636","otoRadius9","42","micrometre","stereomicroscope measures"
"1c13d2bd-27a9-4a2b-809a-2862c8a7aa0c","otoRadius9","125","micrometre","stereomicroscope measures"
"2dfc6095-bb01-4b4e-802e-aac9a8d7c700","otoRadius9","132","micrometre","stereomicroscope measures"
"97f8dd81-3f60-497b-bcb4-3ca24d37c41d","otoRadius9","184","micrometre","stereomicroscope measures"
"32e9d5bf-a0d3-47ef-8990-7ac6ef021855","otoRadius9","74","micrometre","stereomicroscope measures"
"028f8c05-9562-447d-8815-b87b60e68102","otoRadius10","69","micrometre","stereomicroscope measures"
"14bcef0f-60ec-4f13-9769-eae6e960da23","otoRadius10","163","micrometre","stereomicroscope measures"
"9d057443-5e86-4694-8c56-1f4cf88cd300","otoRadius10","279","micrometre","stereomicroscope measures"
"0b8b170a-9426-4571-b4a6-c12d54fc5743","otoRadius10","153","micrometre","stereomicroscope measures"
"782e2bd3-7282-4ac8-a2cd-8f30f4537dc0","otoRadius10","189","micrometre","stereomicroscope measures"
"cbe45266-cb58-44ea-b375-974e39e0597d","otoRadius10","177","micrometre","stereomicroscope measures"
"e65ef99a-a0e6-467c-b287-ae36ec218c84","otoRadius10","117","micrometre","stereomicroscope measures"
"1ee90b21-0d87-45a1-ae50-dcc8b162e1d1","otoRadius10","183","micrometre","stereomicroscope measures"
"dae09a8f-a3ab-4ff1-918a-00290d17d27f","otoRadius10","196","micrometre","stereomicroscope measures"
"a4951d68-43ad-4db7-9505-ca1e7b2a0c4f","otoRadius10","197","micrometre","stereomicroscope measures"
"1ca6aa70-3e75-4a3e-9710-3f8c356c8340","otoRadius10","162","micrometre","stereomicroscope measures"
"cd542b75-0ccc-4cbc-a125-1727d211eabb","otoRadius10","200","micrometre","stereomicroscope measures"
"dbcdff51-a7cf-4402-9fb5-6192b3d3a95b","otoRadius10","65","micrometre","stereomicroscope measures"
"d09fbd72-5999-4f5b-9bd9-9ed6c722dc82","otoRadius10","233","micrometre","stereomicroscope measures"
"277684ae-48ad-4bfa-b7ee-ee1f442f4a4c","otoRadius10","107","micrometre","stereomicroscope measures"
"652d5915-6117-4822-9f9c-caf97b74ea16","otoRadius10","269","micrometre","stereomicroscope measures"
"48b2c5a1-307e-4c7c-8870-b25bef993a8a","otoRadius10","219","micrometre","stereomicroscope measures"
"a2d87556-feb0-4f5a-b2aa-778080e740a9","otoRadius10","129","micrometre","stereomicroscope measures"
"b4a7a3cf-e2d1-46ca-877d-602ade158f47","otoRadius10","108","micrometre","stereomicroscope measures"
"5106aa25-cadf-4f51-a1c6-92d1138e8c36","otoRadius10","238","micrometre","stereomicroscope measures"
"d03fb699-616c-4193-964b-04d2331d8bb1","otoRadius10","114","micrometre","stereomicroscope measures"
"fd94bf1d-dde3-4f73-b550-845a15d96213","otoRadius10","163","micrometre","stereomicroscope measures"
"284b311e-1ed5-437d-bc19-197de20576e0","otoRadius10","209","micrometre","stereomicroscope measures"
"f85a7a77-d13e-42ac-8ad4-8f7f93a6b4b5","otoRadius10","77","micrometre","stereomicroscope measures"
"becb058b-5f46-4412-9e0a-f28bf82dc99e","otoRadius10","151","micrometre","stereomicroscope measures"
"f864122c-9d51-4510-82fa-017e8675f039","otoRadius10","165","micrometre","stereomicroscope measures"
"439be322-771b-4ce9-9ec1-efbeaed4d36e","otoRadius10","212","micrometre","stereomicroscope measures"
"8021bfd1-1531-44dc-b43a-d094004152e8","otoRadius10","153","micrometre","stereomicroscope measures"
"079ea51f-41fc-43e8-8466-c144a70a4e7d","otoRadius10","261","micrometre","stereomicroscope measures"
